Artist_Name,Latitude,Longitude,City,Country,State,Region
The 5 Royales,36.0996,-80.2411,Winston-Salem,United States,NC,South
Mello-Kings,40.9124,-73.8383,Mount Vernon,United States,NY,Northeast
Titus Turner,33.7483,-84.3911,Atlanta,United States,GA,South
The Royaltones,42.3144,83.2133,Dearborn,United States,MI,Midwest
Van Dykes,43.607,-116.193,Boise,United States,ID,West
Buzz Clifford,33.973951,-118.248405,Los Angeles,United States,CA,West
Ramrods,42.3317,-83.0479,Detroit,United States,MI,Midwest
H.B. Barnum,29.7605,-95.3698,Houston,United States,TX,South
Dodie Stevens,41.8842,-87.6324,Chicago,United States,IL,Midwest
Thelma Carpenter,40.7146,-74.0071,New York,United States,NY,Northeast
Cleveland Crochet and Band,30.9742,-91.5238,0,United States,LA,South
Ella Johnson,40.21799,-79.49156,Darlington,United States,SC,South
Jerry Murad's Harmonicats,37.2719,-119.27,0,United States,CA,West
Jeanne Black,34.0548,-117.75,Pomona,United States,CA,West
The Shells,40.7146,-74.0071,New York,United States,NY,Northeast
Joni James,41.8842,-87.6324,Chicago,United States,IL,Midwest
Larry Verne,44.979,-93.2649,Minneapolis,United States,MN,Midwest
Jimmy Charles,36.1678,-86.7784,Nashville,United States,TN,South
Louis Prima,29.9537,-90.0777,New Orleans,United States,LA,South
James Booker,29.9537,-90.0777,New Orleans,United States,LA,South
Don Costa,42.3586,-71.0567,Boston,United States,MA,Northeast
Valadiers,42.3317,-83.0479,Detroit,United States,MI,Midwest
Hank Levine,37.1679,-95.845,0,United States,,International
Deane Hawley,34.1472,-118.144,Pasadena,United States,CA,West
Lennon Sisters,33.973951,-118.248405,Los Angeles,United States,CA,West
Tina Robin,40.1432,-74.7267,0,United States,NJ,Northeast
Richard Hayman,42.3668,-71.106,Cambridge,United States,MA,Northeast
Duals,38.7248,-76.6601,Dunkirk,United States,MD,South
Bull Moose Jackson,41.5047,-81.6907,Cleveland,United States,OH,Midwest
The Caslons,40.7146,-74.0071,New York,United States,NY,Northeast
Nino & The Ebb Tides,40.7146,-74.0071,New York,United States,NY,Northeast
The Bobbettes,40.7146,-74.0071,New York,United States,NY,Northeast
The Ly-Dells,39.9523,-75.1624,Philadelphia,United States,PA,Northeast
Wink Martindale,35.6139,-88.8194,Jackson,United States,TN,South
Bob Moore,36.1678,-86.7784,Nashville,United States,TN,South
The Blue Jays,41.6365,-80.1514,Meadville,United States,PA,Northeast
The Rays,40.813622,-96.707741,Lincoln,United States,NE,Midwest
The Velaires,42.4981,-96.3956,Sioux City,United States,IA,Midwest
The Five Satins,41.3071,-72.925,New Haven,United States,CT,Northeast
Ray Smith,36.9465,-88.7308,Melber,United States,KY,South
Spencer Ross,40.7146,-74.0071,New York,United States,NY,Northeast
Bob Beckham,34.7961,-96.9603,Stratford,United States,OK,South
Webb Pierce,32.5041,-92.1278,West Monroe,United States,LA,South
Joe Turner,39.2906,-76.6096,Baltimore,United States,MD,South
Stonewall Jackson,34.1491,-78.8756,Tabor City,United States,NC,South
Rod Lauren,36.862603,-119.734947,Fresno,United States,CA,West
The Bluenotes,35.7153,-79.8131,Asheboro,United States,NC,South
Hugo & Luigi,40.7146,-74.0071,New York,United States,NY,Northeast
"Carl Dobkins, Jr.",39.1064,-84.5047,Cincinnati,United States,OH,Midwest
The Crests,40.7146,-74.0071,New York,United States,NY,Northeast
"Dancer, Prancer & Nervous",33.973951,-118.248405,Los Angeles,United States,CA,West
Ricky Nelson,40.7146,-74.0071,New York,United States,NY,Northeast
Larry Hall,39.1064,-84.5047,Cincinnati,United States,OH,Midwest
Freddie Cannon,42.4083,-71.0125,Revere,United States,MA,Northeast
Fabian,31.1689,-100.077,0,United States,TX,South
Tommy Edwards,35.2196,-80.0195,0,United States,NC,South
Rod Bernard,30.533,-92.0824,Opelousas,United States,LA,South
Jane Morgan,42.3385,-71.2071,Newton,United States,MA,Northeast
Sammy Turner,40.9165,-74.1711,Paterson,United States,NJ,Northeast
Royal Teens,40.9348,-73.9956,Bergenfield,United States,NJ,Northeast
The Spacemen,35.7855,-78.6427,Raleigh,United States,NC,South
Tommy Facenda,36.8326,-76.2977,Portsmouth,United States,VA,South
Guy Mitchell,42.3317,-83.0479,Detroit,United States,MI,Midwest
Paul Evans & The Curls,40.7146,-74.0071,New York,United States,NY,Northeast
The Clovers,38.8938,-77.0146,Washington D.C.,United States,District of Columbia,South
The Melodeers,42.1683,87.8514,Deerfield,United States,IL,Midwest
Richie Allen,39.9523,-75.1624,Philadelphia,United States,PA,Northeast
Austin Taylor,35.6233,-95.9759,Okmulgee,United States,OK,South
Bobby Hendricks,39.962,-83.003,Columbus,United States,OH,Midwest
The Heartbeats,40.7146,-74.0071,New York,United States,NY,Northeast
Tobin Mathews,41.8842,-87.6324,Chicago,United States,IL,Midwest
Charles Wolcott,43.0026,-83.7826,Flint,United States,MI,Midwest
Bud & Travis,37.7796,-122.42,San Francisco,United States,CA,West
Charlie Ryan & the Timberline Riders,45.5692,-96.4344,Graceville,United States,MN,Midwest
Safaris,33.973951,-118.248405,Los Angeles,United States,CA,West
Felix Slatkin,38.631501,-90.19231,St. Louis,United States,MO,Midwest
Cowboy Copas,38.826,-83.4866,Adams,United States,OH,Midwest
Johnnie & Joe,40.7146,-74.0071,New York,United States,NY,Northeast
Dante & The Evergreens,40.0157,-105.279,Boulder,United States,CO,West
The Piltdown Men,39.2906,-76.6096,Baltimore,United States,MD,South
Bob Luman,31.6036,-94.6556,Nacogdoches,United States,TX,South
Jaye P. Morgan,37.3475,-108.291,Mancos,United States,CO,West
Paul Chaplain & his Emeralds,42.05,-71.8806,Webster,United States,MA,Northeast
Rosemary Clooney,38.620653,-83.806657,Maysville,United States,KY,South
The Bell Notes,40.8525,-73.1358,Long Island,United States,NY,Northeast
The Paradons,35.384337,-119.020562,Bakersfield,United States,CA,West
Tommy Sands,41.8842,-87.6324,Chicago,United States,IL,Midwest
Preston Epps,37.8051,-122.273,Oakland,United States,CA,West
The Ivy Three,40.7261,-73.6369,Garden City,United States,NY,Northeast
Paul Evans,40.7146,-74.0071,New York,United States,NY,Northeast
Frankie Lymon,40.7146,-74.0071,New York,United States,NY,Northeast
Hank Thompson,31.552011,-97.1382,Waco,United States,TX,South
Jessie Hill,29.9537,-90.0777,New Orleans,United States,LA,South
Red River Dave,29.4245,-98.4946,San Antonio,United States,TX,South
Garry Miles,36.1678,-86.7784,Nashville,United States,TN,South
Bobby Marchan,41.0981,-80.6508,Youngstown,United States,OH,Midwest
The Videls,40.21799,-79.49156,Worcester,United States,MA,Northeast
Hollywood Argyles,33.973951,-118.248405,Los Angeles,United States,CA,West
Hank Locklin,30.9937,-86.886,Mclellan,United States,FL,South
The Fendermen,43.0729,-89.3867,Madison,United States,WI,Midwest
Frank DeVol,39.9214,-80.7394,Moundsville,United States,WV,South
Mitchell Torok,29.7605,-95.3698,Houston,United States,TX,South
Debbie Reynolds,31.7592,-106.487,El Paso,United States,TX,South
Sir Chauncey & His Exciting Strings,33.973951,-118.248405,Los Angeles,United States,CA,West
Collay & The Satellites,29.9537,-90.0777,New Orleans,United States,LA,South
Wade Flemons,37.033,-95.6166,Coffeyville,United States,KS,Midwest
Ron Holden,47.6036,-122.329,Seattle,United States,WA,West
Skip & Flip,44.9333,-123.044,Salem,United States,OR,West
Sammy Masters,35.3091,-98.521,0,United States,OK,South
June Valli,40.7146,-74.0071,New York,United States,NY,Northeast
Nickey DeMatteo,39.9523,-75.1624,Philadelphia,United States,PA,Northeast
Harold Dorman,34.0735,-118.4,Beverly Hills,United States,CA,West
Monty Kelly,37.8051,-122.273,Oakland,United States,CA,West
The Frantics,34.4717,-81.8807,Clinton,United States,SC,South
Stan Freberg,34.1472,-118.144,Pasadena,United States,CA,West
Gary Stites,39.74,-104.992,Denver,United States,CO,West
Rosco Gordon,35.169255,-89.990415,Memphis,United States,TN,South
Nat Kendrick & The Swans,27.8333,-81.717,0,United States,FL,South
Johnny Otis,38.1008,-122.255,Vallejo,United States,CA,West
Billy Walker,33.6747,-101.388,Ralls,United States,TX,South
Barrett Strong,43.7427,-84.6217,0,United States,MI,Midwest
The Ames Brothers,42.425,-71.0667,Malden,United States,MA,Northeast
The Little Dippers,39.87114,-83.070343,Grove City,United States,OH,Midwest
The Fireflies,41.8842,-87.6324,Chicago,United States,IL,Midwest
Jamie Horton,36.7125,-97.0725,Ponca City,United States,OK,South
5 Satins,41.5834,-72.7622,0,United States,CT,Northeast
Clyde Stacy,35.318019,-95.588523,Eufaula,United States,OK,South
Crash Craddock,36.069,-79.7947,Greensboro,United States,NC,South
Carl Mann,36.0011,-88.4263,Huntingdon,United States,TN,South
Paul Gayten,29.9537,-90.0777,New Orleans,United States,LA,South
Poni-Tails,36.1719,-115.14,Las Vegas,United States,NV,West
The Mystics,40.7146,-74.0071,New York,United States,NY,Northeast
Rock-A-Teens,33.7493,-84.3661,Atlanta,United States,GA,South
E.C. Beatty,35.2225,-80.8375,Charlotte,United States,NC,South
Boyd Bennett,34.7424,-87.6677,Muscle Shoals,United States,AL,South
Johnnie Ray,45.6016,-121.183,The Dalles,United States,OR,West
Leslie Uggams,40.7146,-74.0071,New York,United States,NY,Northeast
The Mormon Tabernacle Choir,40.7595,-111.888,Salt Lake City,United States,UT,West
Fireflies,40.7146,-74.0071,New York,United States,NY,Northeast
Homer & Jethro,35.9605,-83.9209,Knoxville,United States,TN,South
Johnny Restivo,40.7146,-74.0071,New York,United States,NY,Northeast
Eddie Cochran,33.973951,-118.248405,Los Angeles,United States,CA,West
Dick Flood,39.9523,-75.1624,Philadelphia,United States,PA,Northeast
The Strangers,39.8292,-77.9038,Mercersburg,United States,PA,Northeast
Joe Damiano,39.9523,-75.1624,Philadelphia,United States,PA,Northeast
Gene & Eunice,33.973951,-118.248405,Los Angeles,United States,CA,West
Bob McFadden,40.6286,-80.5692,East Liverpool,United States,OH,Midwest
The Dubs,40.7146,-74.0071,New York,United States,NY,Northeast
Edd Byrnes,40.7146,-74.0071,New York,United States,NY,Northeast
Jimmy Darren,39.9523,-75.1624,Philadelphia,United States,PA,Northeast
Eugene Church,38.6277,-90.1995,St. Louis,United States,MO,Midwest
Hawkshaw Hawkins,39.7402,-75.5508,Wilmington,United States,DE,South
Marvin Rainwater,37.687,-97.3356,Wichita,United States,KS,Midwest
Kathy Linden,40.0622,74.8369,Burlington,United States,NJ,Northeast
Floyd Robinson,33.8021,-93.3814,Prescott,United States,AR,South
Ray Sharpe,32.7486,-97.3292,Fort Worth,United States,TX,South
Rusty York,36.8457,-83.3223,Harlan,United States,KY,South
Richard Barrett,39.9523,-75.1624,Philadelphia,United States,PA,Northeast
Billy & Lillie,37.1679,-95.845,0,United States,,International
The Eternals,41.8842,-87.6324,Chicago,United States,IL,Midwest
Ritchie Valens,34.255442,-118.421314,Pacoima,United States,CA,West
Phil Phillips,30.224,-93.2201,Lake Charles,United States,LA,South
Carl Smith,36.294236,-83.806991,Maynardville,United States,TN,South
The Kalin Twins,41.3747,-74.6912,Port Jervis,United States,NY,Northeast
The Tempos,40.4383,-79.9975,Pittsburgh,United States,PA,Northeast
Jerry Keller,35.3846,-94.4213,Fort Smith,United States,AR,South
Eddie & Betty,21.3048,-157.858,Honolulu,United States,HI,International
Little Bill & The Bluenotes,47.253671,-122.444335,Tacoma,United States,WA,West
The Impalas,34.0735,-118.4,Beverly Hills,United States,CA,West
Bobby Day,32.7486,-97.3292,Fort Worth,United States,TX,South
Huelyn Duvall,31.1689,-100.077,0,United States,TX,South
Enoch Light & The Light Brigade,40.7978,-81.3716,Canton,United States,OH,Midwest
The Four Coins,40.259,-80.1855,Canonsburg,United States,PA,Northeast
Sil Austin,29.0475,-82.4631,Dunnellon,United States,FL,South
The Megatrons,39.3036,-76.9566,West Friendship,United States,MD,South
Carl Perkins,36.35529,-89.472468,Tiptonville,United States,TN,South
Big Jay McNeely,33.973951,-118.248405,Los Angeles,United States,CA,West
Vaughn Monroe,41.0842,-81.5141,Akron,United States,OH,Midwest
David Seville,36.862603,-119.734947,Fresno,United States,CA,West
Thomas Wayne & The Delons,34.2574,-88.7078,Tupelo,United States,MS,South
Ruby Wright,40.1022,-85.6787,Anderson,United States,IN,Midwest
Tony Bellus,41.8842,-87.6324,Chicago,United States,IL,Midwest
The Trumpeteers,39.2906,-76.6096,Baltimore,United States,MD,South
Tab Hunter,40.7146,-74.0071,New York,United States,NY,Northeast
Edward Byrnes,40.7146,-74.0071,New York,United States,NY,Northeast
Billy Williams,31.5718,-97.1495,Waco,United States,TX,South
Billy Grammer,37.9968,-88.9214,Benton,United States,IL,Midwest
Mary Kaye Trio,36.1719,-115.14,Las Vegas,United States,NV,West
Don Ralke,42.3162,-85.1802,Battle Creek,United States,MI,Midwest
Jesse Belvin,29.4245,-98.4946,San Antonio,United States,TX,South
Tommy Dee,37.1719,-80.4904,Vicker,United States,VA,South
Stan Robinson,32.9605,-83.1132,0,United States,GA,South
Buddy Holly,33.5923,-101.856,Lubbock,United States,TX,South
Scott Garrett,40.8792,-73.9508,Englewood Cliffs,United States,NJ,Northeast
Travis & Bob,31.5217,-87.8911,Jackson,United States,AL,South
The Rockin R's,40.21799,-79.49156,Everett,United States,WA,West
Ronnie Height,47.6036,-122.329,Seattle,United States,WA,West
The Quarter Notes,27.9465,-82.4593,Tampa,United States,FL,South
Dale Hawkins,34.7486,-92.2745,Little Rock,United States,AR,South
Marie & Rex,37.1679,-95.845,0,United States,,International
The Teddy Bears,33.973951,-118.248405,Los Angeles,United States,CA,West
The Four Aces,39.9833,-75.7486,Chester,United States,PA,Northeast
Ivory Joe Hunter,30.6612,-93.8939,Kirbyville,United States,TX,South
Dean Reed,39.74,-104.992,Denver,United States,CO,West
Tennessee Ernie Ford,36.531703,-82.192545,Bristol,United States,TN,South
Charlie Blackwell,47.6036,-122.329,Seattle,United States,WA,West
The Morgan Brothers,43.8658,-88.8353,Ripon,United States,WI,Midwest
Nicola Paone,40.6626,-78.78,Barnesboro,United States,PA,Northeast
Dicky Doo & The Don'ts,41.3386,-75.7052,Pittston,United States,PA,Northeast
The Mark IV,41.8842,-87.6324,Chicago,United States,IL,Midwest
Linda Laurie,40.7146,-74.0071,New York,United States,NY,Northeast
Danny Zella,42.3317,-83.0479,Detroit,United States,MI,Midwest
The Four Knights,35.2225,-80.8375,Charlotte,United States,NC,South
Betty Johnson,35.2196,-80.0195,0,United States,NC,South
Jesse Lee Turner,31.1689,-100.077,0,United States,TX,South
The Wild Cats,40.1432,-74.7267,0,United States,NJ,Northeast
The DeCastro Sisters,25.729,-80.2374,Miami,United States,FL,South
Bill Parsons,35.9483,-85.0265,Crossville,United States,TN,South
The Accents,42.6514,-73.7552,Albany,United States,NY,Northeast
Quaker City Boys,39.9523,-75.1624,Philadelphia,United States,PA,Northeast
Polly Bergen,35.9605,-83.9209,Knoxville,United States,TN,South
The Cadillacs,40.7146,-74.0071,New York,United States,NY,Northeast
Big Bopper,29.7339,-93.8942,Sabine Pass,United States,TX,South
Cozy Cole,40.761,-74.2099,East Orange,United States,NJ,Northeast
Bernie Lowe Orchestra,39.9523,-75.1624,Philadelphia,United States,PA,Northeast
The Nu Tornados,39.9523,-75.1624,Philadelphia,United States,PA,Northeast
Donnie Owens,40.9947,-77.6045,0,United States,PA,Northeast
Kalin Twins,41.3747,-74.6912,Port Jervis,United States,NY,Northeast
The Four Esquires,42.3586,-71.0567,Boston,United States,MA,Northeast
The Tommy Dorsey Orchestra,40.8204,-76.2016,Shenandoah,United States,PA,Northeast
The 5 Chanels,40.2599,-76.8823,Harrisburg,United States,PA,Northeast
"Bobby Pedrick, Jr.",40.7146,-74.0071,New York,United States,NY,Northeast
Nappy Brown,35.2225,-80.8375,Charlotte,United States,NC,South
The Gaylords,42.3317,-83.0479,Detroit,United States,MI,Midwest
The Fontane Sisters,41.5775,-73.4104,New Milford,United States,CT,Northeast
The Five Blobs,33.973951,-118.248405,Los Angeles,United States,CA,West
Andy Rose,34.0116,-118.492,Santa Monica,United States,CA,West
Georgia Gibbs,42.263,-71.8024,Worcester,United States,MA,Northeast
Ed Townsend,35.1527,-86.5705,Fayetteville,United States,TN,South
Lee Allen & His Band,29.9537,-90.0777,New Orleans,United States,LA,South
Ivan,25.729,-80.2374,Miami,United States,FL,South
Eddie Fontaine,33.973951,-118.248405,Los Angeles,United States,CA,West
The Swallows,42.3586,-71.0567,Boston,United States,MA,Northeast
Gordon MacRae,40.761,-74.2099,East Orange,United States,NJ,Northeast
Jill Corey,40.5304,-79.4653,Avonmore,United States,PA,Northeast
The Playboys,39.9523,-75.1624,Philadelphia,United States,PA,Northeast
Dale Wright,39.7591,-84.1944,Dayton,United States,OH,Midwest
The Chargers,33.973951,-118.248405,Los Angeles,United States,CA,West
The Shields,38.5774,-77.9795,Rixeyville,United States,VA,South
Eileen Rodgers,40.4383,-79.9975,Pittsburgh,United States,PA,Northeast
The Tune Rockers,42.8854,-78.8785,Buffalo,United States,NY,Northeast
Warren Storm,29.9733,-92.1357,Abbeville,United States,LA,South
The Quin-Tones,40.1432,-74.7267,0,United States,NJ,Northeast
Betty Madigan,38.8938,-77.0146,Washington D.C.,United States,District of Columbia,South
Jody Reynolds,33.973951,-118.248405,Los Angeles,United States,CA,West
Tommy Mara,28.4572,-82.6284,Spring Hill,United States,FL,South
Chuck Willis,33.7483,-84.3911,Atlanta,United States,GA,South
Dejohn Sisters,39.9833,-75.7486,Chester,United States,PA,Northeast
Robin Luke,33.973951,-118.248405,Los Angeles,United States,CA,West
The Elegants,40.7146,-74.0071,New York,United States,NY,Northeast
The Slades,30.2676,-97.743,Austin,United States,TX,South
The Rinky Dinks,40.7146,-74.0071,New York,United States,NY,Northeast
Jimmy Bowen,32.8047,-108.06,Santa Rita,United States,NM,West
The Danleers,40.7146,-74.0071,New York,United States,NY,Northeast
The Crickets,33.5923,-101.856,Lubbock,United States,TX,South
Tony & Joe,32.7781,-96.7954,Dallas,United States,TX,South
Oscar McLollie,33.973951,-118.248405,Los Angeles,United States,CA,West
Toni Arden,40.7146,-74.0071,New York,United States,NY,Northeast
The Three G's,29.9881,-90.131,Metairie,United States,LA,South
Jim Backus & Friend,40.7146,-74.0071,New York,United States,NY,Northeast
